   9.70000178E-02   26.5376930       17.5093441       19.9417152    
   9.80000198E-02   26.5037899       17.4918346       19.9119740    
   9.90000218E-02   26.4699268       17.4743423       19.8822613    
  0.100000024       26.4360943       17.4568672       19.8525791    
  0.101000026       26.4023018       17.4394112       19.8229275    
  0.102000028       26.3685436       17.4219723       19.7933044    
  0.103000030       26.3348198       17.4045506       19.7637119    
  0.104000032       26.3011284       17.3871460       19.7341480    
  0.105000034       26.2674770       17.3697586       19.7046146    
  0.106000036       26.2338581       17.3523884       19.6751099    
  0.107000038       26.2002754       17.3350353       19.6456356    
  0.108000040       26.1667271       17.3176994       19.6161900    
  0.109000042       26.1332150       17.3003826       19.5867729    
  0.110000044       26.0997372       17.2830830       19.5573864    
  0.111000046       26.0662956       17.2658005       19.5280285    
  0.112000048       26.0328884       17.2485352       19.4987011    
  0.113000050       25.9995155       17.2312870       19.4694023    
  0.114000052       25.9661789       17.2140560       19.4401321    
  0.115000054       25.9328785       17.1968422       19.4108925    
  0.116000056       25.8996105       17.1796455       19.3816814    
  0.117000058       25.8663769       17.1624660       19.3524990    
  0.118000060       25.8331795       17.1453037       19.3233471    
  0.119000062       25.8000164       17.1281586       19.2942238    
  0.120000064       25.7668896       17.1110306       19.2651291    
  0.121000066       25.7337971       17.0939198       19.2360649    
  0.122000068       25.7007389       17.0768261       19.2070293    
  0.123000070       25.6677151       17.0597496       19.1780224    
  0.124000072       25.6347256       17.0426903       19.1490440    
  0.125000075       25.6017704       17.0256481       19.1200943    
  0.126000077       25.5688534       17.0086231       19.0911751    
  0.127000079       25.5359688       16.9916153       19.0622845    
  0.128000081       25.5031185       16.9746246       19.0334225    
  0.129000083       25.4703026       16.9576492       19.0045891    
  0.130000085       25.4375191       16.9406910       18.9757843    
  0.131000087       25.4047718       16.9237499       18.9470081    
  0.132000089       25.3720589       16.9068260       18.9182606    
  0.133000091       25.3393803       16.8899193       18.8895416    
  0.134000093       25.3067360       16.8730297       18.8608513    
  0.135000095       25.2741241       16.8561573       18.8321896    
  0.136000097       25.2415504       16.8393021       18.8035564    
  0.137000099       25.2090073       16.8224621       18.7749519    
  0.138000101       25.1764984       16.8056393       18.7463760    
  0.139000103       25.1440258       16.7888336       18.7178288    
