   1.92744993E-02   2.29400285E-02
   3.85297239E-02   4.58473191E-02
   5.77656925E-02   6.87218979E-02
   7.69824237E-02   9.15638059E-02
   9.61799398E-02  0.114373073    
  0.115358263      0.137149721    
  0.134517401      0.159893796    
  0.153657377      0.182605326    
  0.172778219      0.205284357    
  0.191879943      0.227930903    
  0.210962564      0.250544995    
  0.230026096      0.273126692    
  0.249070570      0.295675993    
  0.268096000      0.318192959    
  0.287102401      0.340677589    
  0.306089789      0.363129944    
  0.325058192      0.385550052    
  0.344007641      0.407937944    
  0.362938136      0.430293649    
  0.381849706      0.452617198    
  0.400742352      0.474908620    
  0.419616103      0.497167945    
  0.438470989      0.519395232    
  0.457307011      0.541590452    
  0.476124197      0.563753664    
  0.494922578      0.585884929    
  0.513702154      0.607984304    
  0.532462955      0.630051732    
  0.551204979      0.652087331    
  0.569928288      0.674091101    
  0.588632882      0.696063042    
  0.607318759      0.718003213    
  0.625985920      0.739911616    
  0.644634426      0.761788309    
  0.663264275      0.783633351    
  0.681875527      0.805446744    
  0.700468123      0.827228546    
  0.719042182      0.848978758    
  0.737597644      0.870697379    
  0.756134570      0.892384529    
  0.774652958      0.914040148    
  0.793152809      0.935664356    
  0.811634183      0.957257152    
  0.830097020      0.978818536    
  0.848541439       1.00034857    
  0.866967380       1.02184725    
  0.885374904       1.04331458    
  0.903764009       1.06475067    
  0.922134757       1.08615553    
  0.940487146       1.10752916    
  0.958821177       1.12887168    
  0.977136850       1.15018308    
  0.995434225       1.17146337    
   1.01371324       1.19271255    
   1.03197408       1.21393061    
   1.05021656       1.23511767    
   1.06844079       1.25627375    
   1.08664680       1.27739894    
   1.10483468       1.29849315    
   1.12300432       1.31955647    
   1.14115584       1.34058893    
   1.15928912       1.36159062    
   1.17740428       1.38256145    
   1.19550133       1.40350151    
   1.21358037       1.42441082    
   1.23164129       1.44528949    
   1.24968410       1.46613741    
   1.26770890       1.48695469    
   1.28571570       1.50774133    
   1.30370450       1.52849746    
   1.32167530       1.54922295    
   1.33962810       1.56991792    
   1.35756302       1.59058249    
   1.37547994       1.61121655    
   1.39337897       1.63182020    
   1.41126013       1.65239346    
   1.42912340       1.67293632    
   1.44696879       1.69344878    
   1.46479630       1.71393096    
   1.48260605       1.73438287    
   1.50039792       1.75480449    
   1.51817203       1.77519596    
   1.53592837       1.79555714    
   1.55366695       1.81588817    
   1.57138777       1.83618915    
   1.58909082       1.85645998    
   1.60677624       1.87670076    
   1.62444401       1.89691150    
   1.64209402       1.91709220    
   1.65972638       1.93724298    
   1.67734110       1.95736372    
   1.69493830       1.97745454    
   1.71251786       1.99751556    
   1.73007989       2.01754665    
   1.74762428       2.03754783    
   1.76515114       2.05751920    
   1.78266048       2.07746100    
   1.80015230       2.09737301    
   1.81762660       2.11725521    
   1.83508348       2.13710785    
   1.85252285       2.15693069    
   1.86994481       2.17672396    
   1.88734937       2.19648767    
   1.90473652       2.21622181    
   1.92210627       2.23592639    
   1.93945861       2.25560141    
   1.95679367       2.27524710    
   1.97411132       2.29486322    
   1.99141169       2.31445003    
   2.00869489       2.33400750    
   2.02596068       2.35353541    
   2.04320931       2.37303400    
   2.06044054       2.39250350    
   2.07765460       2.41194367    
   2.09485149       2.43135452    
   2.11203122       2.45073628    
   2.12919378       2.47008872    
   2.14633918       2.48941207    
   2.16346741       2.50870633    
   2.18057847       2.52797151    
   2.19767237       2.54720759    
   2.21474910       2.56641459    
   2.23180890       2.58559251    
   2.24885154       2.60474157    
   2.26587725       2.62386155    
   2.28288579       2.64295268    
   2.29987741       2.66201496    
   2.31685209       2.68104839    
   2.33380985       2.70005298    
   2.35075045       2.71902871    
   2.36767411       2.73797584    
   2.38458085       2.75689411    
   2.40147066       2.77578354    
   2.41834378       2.79464436    
   2.43519998       2.81347656    
   2.45203924       2.83228016    
   2.46886182       2.85105515    
   2.48566747       2.86980152    
   2.50245619       2.88851929    
   2.51922822       2.90720868    
   2.53598356       2.92586946    
   2.55272198       2.94450188    
   2.56944370       2.96310592    
   2.58614874       2.98168135    
   2.60283709       3.00022840    
   2.61950874       3.01874709    
   2.63616371       3.03723764    
   2.65280199       3.05569983    
   2.66942358       3.07413387    
   2.68602872       3.09253955    
   2.70261717       3.11091709    
   2.71918917       3.12926650    
   2.73574448       3.14758778    
   2.75228333       3.16588092    
   2.76880550       3.18414593    
   2.78531122       3.20238280    
   2.80180049       3.22059155    
   2.81827331       3.23877239    
   2.83472943       3.25692534    
   2.85116911       3.27505016    
   2.86759233       3.29314709    
   2.88399935       3.31121612    
   2.90038991       3.32925725    
   2.91676402       3.34727073    
   2.93312168       3.36525631    
   2.94946313       3.38321400    
   2.96578813       3.40114403    
   2.98209691       3.41904640    
   2.99838924       3.43692088    
   3.01466537       3.45476770    
   3.03092527       3.47258687    
   3.04716873       3.49037862    
   3.06339598       3.50814271    
   3.07960701       3.52587914    
   3.09580183       3.54358816    
   3.11198044       3.56126952    
   3.12814307       3.57892346    
   3.14428949       3.59654999    
   3.16041970       3.61414909    
   3.17653370       3.63172078    
   3.19263172       3.64926505    
   3.20871353       3.66678190    
   3.22477937       3.68427157    
   3.24082899       3.70173383    
   3.25686264       3.71916890    
   3.27288032       3.73657680    
   3.28888202       3.75395751    
   3.30486774       3.77131104    
   3.32083750       3.78863740    
   3.33679128       3.80593657    
   3.35272908       3.82320857    
   3.36865091       3.84045362    
   3.38455677       3.85767150    
   3.40044665       3.87486243    
   3.41632080       3.89202642    
   3.43217897       3.90916348    
   3.44802141       3.92627358    
   3.46384788       3.94335675    
   3.47965860       3.96041298    
   3.49545336       3.97744250    
   3.51123238       3.99444509    
   3.52699566       4.01142073    
   3.54274321       4.02836990    
   3.55847502       4.04529238    
   3.57419109       4.06218815    
   3.58989143       4.07905722    
   3.60557604       4.09589958    
   3.62124491       4.11271524    
   3.63689828       4.12950420    
   3.65253592       4.14626646    
   3.66815782       4.16300201    
   3.68376422       4.17971134    
   3.69935489       4.19639397    
   3.71493006       4.21305037    
   3.73048973       4.22968006    
   3.74603367       4.24628353    
   3.76156211       4.26286030    
   3.77707505       4.27941084    
   3.79257250       4.29593515    
   3.80805445       4.31243324    
   3.82352090       4.32890463    
   3.83897185       4.34534979    
   3.85440731       4.36176872    
   3.86982751       4.37816143    
   3.88523221       4.39452791    
   3.90062141       4.41086864    
   3.91599536       4.42718315    
   3.93135381       4.44347143    
   3.94669700       4.45973349    
   3.96202469       4.47596979    
   3.97733712       4.49217987    
   3.99263430       4.50836372    
   4.00791597       4.52452183    
   4.02318239       4.54065371    
   4.03843355       4.55675983    
   4.05366945       4.57284021    
   4.06889009       4.58889484    
   4.08409548       4.60492325    
   4.09928608       4.62092590    
   4.11446142       4.63690281    
   4.12962151       4.65285397    
   4.14476633       4.66877937    
   4.15989590       4.68467903    
   4.17501068       4.70055294    
   4.19011021       4.71640110    
   4.20519447       4.73222351    
   4.22026396       4.74802065    
   4.23531818       4.76379204    
   4.25035715       4.77953768    
   4.26538134       4.79525805    
   4.28039026       4.81095266    
   4.29538441       4.82662201    
   4.31036329       4.84226561    
   4.32532740       4.85788393    
   4.34027672       4.87347698    
   4.35521078       4.88904476    
   4.37013006       4.90458679    
   4.38503456       4.92010355    
   4.39992380       4.93559504    
   4.41479826       4.95106125    
   4.42965794       4.96650219    
   4.44450283       4.98191786    
   4.45933294       4.99730825    
   4.47414827       5.01267338    
   4.48894882       5.02801371    
   4.50373459       5.04332876    
   4.51850557       5.05861855    
   4.53326178       5.07388353    
   4.54800320       5.08912325    
   4.56272984       5.10433817    
   4.57744169       5.11952782    
   4.59213877       5.13469267    
   4.60682106       5.14983225    
   4.62148857       5.16494703    
   4.63614178       5.18003702    
   4.65078020       5.19510221    
   4.66540384       5.21014214    
   4.68001318       5.22515726    
   4.69460773       5.24014759    
   4.70918751       5.25511312    
   4.72375298       5.27005386    
   4.73830366       5.28496981    
   4.75284004       5.29986143    
   4.76736164       5.31472826    
   4.78186893       5.32957029    
   4.79636145       5.34438753    
   4.81083965       5.35918045    
   4.82530355       5.37394857    
