 0.00000000     24.82     25.78
 0.00208333     24.71     25.77
 0.00416667     24.72     25.76
 0.00625000     24.54     25.75
 0.00833333     24.33     25.74
 0.01041667     24.26     25.74
 0.01250000     24.05     25.73
 0.01458333     24.56     25.72
 0.01666667     24.20     25.71
 0.01875000     24.18     25.70
 0.02083333     23.81     25.70
 0.02291667     23.67     25.69
 0.02500000     23.80     25.68
 0.02708333     23.72     25.67
 0.02916667     25.69     25.66
 0.03125000     25.62     25.65
 0.03333334     25.60     25.64
 0.03541667     24.80     25.63
 0.03750000     25.52     25.62
 0.03958333     24.52     25.61
 0.04166667     24.20     25.60
 0.04375000     22.82     25.59
 0.04583333     24.35     25.59
 0.04791667     23.90     25.58
 0.05000000     24.60     25.57
 0.05208333     25.11     25.56
 0.05416666     24.45     25.56
 0.05625000     23.49     25.55
 0.05833333     23.76     25.54
 0.06041667     23.53     25.54
 0.06250000     23.31     25.53
 0.06458333     23.41     25.53
 0.06666667     23.41     25.52
 0.06875000     24.09     25.52
 0.07083333     23.74     25.51
 0.07291666     23.81     25.51
 0.07500000     23.79     25.50
 0.07708333     24.31     25.50
 0.07916667     24.50     25.49
 0.08125000     23.74     25.48
 0.08333334     23.46     25.48
 0.08541667     23.72     25.47
 0.08750000     23.71     25.47
 0.08958334     23.39     25.46
 0.09166667     23.65     25.45
 0.09375000     24.01     25.45
 0.09583333     23.26     25.44
 0.09791666     23.94     25.43
 0.10000000     23.61     25.43
 0.10208333     23.57     25.42
 0.10416666     23.57     25.42
 0.10625000     24.32     25.41
 0.10833333     25.17     25.40
 0.11041667     25.19     25.39
 0.11250000     25.22     25.38
 0.11458334     22.99     25.37
 0.11666667     22.72     25.36
 0.11875000     23.20     25.36
 0.12083334     22.69     25.35
 0.12291667     23.00     25.34
 0.12500000     22.95     25.34
 0.12708333     23.42     25.33
 0.12916666     23.36     25.32
 0.13125001     23.64     25.32
 0.13333334     23.91     25.31
 0.13541667     23.85     25.30
 0.13750000     24.02     25.29
 0.13958333     24.14     25.28
 0.14166667     24.05     25.27
 0.14375000     24.13     25.27
 0.14583333     24.05     25.26
 0.14791666     24.34     25.25
 0.14999999     24.71     25.24
 0.15208334     24.58     25.23
 0.15416667     24.52     25.22
 0.15625000     24.65     25.21
 0.15833333     24.93     25.20
 0.16041666     24.97     25.19
 0.16250001     24.87     25.18
 0.16458334     24.96     25.17
 0.16666667     25.60     25.16
 0.16875000     24.98     25.15
 0.17083333     25.17     25.14
 0.17291667     25.75     25.13
 0.17500000     25.93     25.12
 0.17708333     25.01     25.11
 0.17916667     24.99     25.10
 0.18124999     24.95     25.09
 0.18333334     24.74     25.08
 0.18541665     25.28     25.07
 0.18750000     24.46     25.06
 0.18958335     25.11     25.05
 0.19166666     24.89     25.04
 0.19375001     24.68     25.03
 0.19583333     24.78     25.02
 0.19791667     23.99     25.01
 0.20000000     23.64     25.00
 0.20208333     22.84     25.00
 0.20416667     22.08     24.99
 0.20625000     21.92     24.99
 0.20833333     22.93     24.99
 0.21041667     23.11     24.98
 0.21249999     23.23     24.98
 0.21458334     23.41     24.97
 0.21666665     22.72     24.96
 0.21875000     22.31     24.96
 0.22083335     23.54     24.96
 0.22291666     24.16     24.95
 0.22500001     24.21     24.94
 0.22708333     24.00     24.94
 0.22916667     24.00     24.93
 0.23125000     21.92     24.92
 0.23333333     24.42     24.92
 0.23541667     22.61     24.92
 0.23750000     22.46     24.91
 0.24166667     22.70     24.91
 0.24374999     22.13     24.91
 0.24583334     22.15     24.90
 0.24791665     22.22     24.90
 0.25000000     22.20     24.90
 0.25208333     22.50     24.90
 0.25416666     22.84     24.89
 0.25624999     22.05     24.89
 0.25833333     22.34     24.89
 0.26041666     21.94     24.88
 0.26250002     22.32     24.88
 0.26458332     24.28     24.88
 0.26666668     23.06     24.88
 0.26874998     22.41     24.87
 0.27083334     22.95     24.87
 0.27291667     23.44     24.86
 0.27500001     22.42     24.86
 0.27708334     22.72     24.85
 0.27916667     22.37     24.85
 0.28125000     25.15     24.85
 0.28333333     24.67     24.84
 0.28541666     23.23     24.84
 0.28749999     23.27     24.83
 0.28958333     23.32     24.83
 0.29166666     23.41     24.82
 0.29375002     23.93     24.82
 0.29583332     24.31     24.82
 0.29791668     24.01     24.82
 0.29999998     23.69     24.82
 0.30208334     24.30     24.81
 0.30416667     24.34     24.81
 0.30625001     24.30     24.81
 0.30833334     24.29     24.80
 0.31041667     24.33     24.80
 0.31250000     24.37     24.79
 0.31458333     24.43     24.79
 0.31666666     24.52     24.78
 0.31874999     24.57     24.78
 0.32083333     24.60     24.78
 0.32291666     24.62     24.78
 0.32500002     24.72     24.78
 0.32708332     24.87     24.78
 0.32916668     24.87     24.78
 0.33124998     24.95     24.78
 0.33333334     25.43     24.78
 0.33541667     25.41     24.78
 0.33750001     25.27     24.78
 0.33958331     25.10     24.77
 0.34166667     25.73     24.77
 0.34375000     25.43     24.78
 0.34583333     25.65     24.78
 0.34791669     25.52     24.78
 0.34999999     25.16     24.78
 0.35208333     25.03     24.78
 0.35416666     24.97     24.78
 0.35625002     25.00     24.79
 0.35833335     25.24     24.79
 0.36041665     24.44     24.80
 0.36249998     24.58     24.80
 0.36458334     25.04     24.81
 0.36666667     25.11     24.81
 0.36875001     25.81     24.82
 0.37083331     26.10     24.82
 0.37291667     26.22     24.82
 0.37500000     26.90     24.83
 0.37708333     26.15     24.84
 0.37916669     26.12     24.84
 0.38124999     25.54     24.84
 0.38333333     25.13     24.85
 0.38541666     25.22     24.86
 0.38750002     25.64     24.87
