
                  TIMESTAMP   RECORD    AirTC    Dew   RH_Avg  AirPress   WindSpd  MeanWS   MeanWindDir  WindDir
                                         Avg    Point            Avg       Max                            STD
                                                  Avg                                                         

     "2008-04-01 04:06:00"    15637    25.17    13.74    49.09  1006.61     4.82     3.42      219.50    14.71
     "2008-04-01 04:09:00"    15638    25.75    14.02    48.29  1006.67     4.39     3.03      225.00    17.77
     "2008-04-01 04:12:00"    15639    25.93    14.26    48.50  1006.67     5.16     2.65      232.30    22.45
     "2008-04-01 04:15:00"    15640    25.01    13.81    49.77  1006.57     2.57     1.44      223.80    27.41
     "2008-04-01 04:18:00"    15641    24.99    13.93    50.21  1006.55     4.80     3.06      216.20    10.90
     "2008-04-01 04:21:00"    15642    24.95    13.63    49.34  1006.59     4.35     3.08      218.20    16.53
     "2008-04-01 04:24:00"    15643    24.74    13.39    49.19  1006.62     4.78     2.61      222.60    11.58
     "2008-04-01 04:27:00"    15644    25.28    13.88    49.19  1006.69     3.04     2.32      228.60     9.25
     "2008-04-01 04:30:00"    15645    24.46    13.11    49.13  1006.71     2.53     1.34      261.40    30.71
     "2008-04-01 04:33:00"    15646    25.11    13.60    48.80  1006.72     3.29     1.65      259.50    25.15
     "2008-04-01 04:36:00"    15647    24.89    13.59    49.42  1006.79     3.86     2.46      296.60    17.66
     "2008-04-01 04:39:00"    15648    24.68    13.30    49.11  1006.88     4.59     2.63      295.10    19.52
     "2008-04-01 04:42:00"    15649    24.78    13.98    50.99  1006.92     4.19     2.83      305.30    14.12
     "2008-04-01 04:45:00"    15650    23.99    13.81    52.89  1006.98     4.76     3.10      308.20    16.19
     "2008-04-01 04:48:00"    15651    23.64    13.85    54.16  1007.01     3.47     1.59      297.90    33.94
     "2008-04-01 04:51:00"    15652    22.84    13.24    54.64  1007.08     3.92     2.58      303.50    20.25
     "2008-04-01 04:54:00"    15653    22.08    12.62    54.95  1007.02     4.19     2.32      296.60    18.66
     "2008-04-01 04:57:00"    15654    21.92    12.53    55.16  1006.96     4.16     2.37      296.10    16.95
     "2008-04-01 05:00:00"    15655    22.93    13.37    54.80  1006.97     5.51     2.60      290.20    34.28
     "2008-04-01 05:03:00"    15656    23.11    13.35    54.14  1006.94     5.06     2.66      283.50    25.68
     "2008-04-01 05:06:00"    15657    23.23    13.42    53.96  1006.85     4.00     2.16      283.40    21.19
     "2008-04-01 05:09:00"    15658    23.41    13.61    54.07  1006.85     3.02     1.65      292.90    21.23
     "2008-04-01 05:12:00"    15659    22.72    13.14    54.67  1006.93     3.63     2.24      291.20    14.45
     "2008-04-01 05:15:00"    15660    22.31    12.92    55.24  1006.97     2.86     1.30      277.00    30.23
     "2008-04-01 05:18:00"    15661    23.54    14.40    56.46  1006.89     1.98     0.84      282.90    25.55
     "2008-04-01 05:21:00"    15662    24.16    15.09    56.87  1006.85     2.80     1.47      274.80    17.75
     "2008-04-01 05:24:00"    15663    24.21    15.21    57.13  1006.82     2.74     1.25      272.10    22.21
     "2008-04-01 05:27:00"    15664    24.00    15.07    57.34  1006.92     2.49     1.60      261.80    24.25
     "2008-04-01 05:30:00"    15665    24.00    15.03    57.22  1007.06     3.74     2.04      270.20    31.42
     "2008-04-01 05:33:00"    15666    21.92    12.74    55.93  1007.13     3.86     2.54      287.60    21.87
     "2008-04-01 05:36:00"    15667    24.42    15.07    55.90  1007.20     3.70     2.09      288.20    23.16
     "2008-04-01 05:39:00"    15668    22.61    13.23    55.36  1007.24     3.76     1.21      269.20    35.65
     "2008-04-01 05:42:00"    15669    22.46    12.92    54.76  1007.27     3.17     1.80      276.30    25.48
     "2008-04-01 05:45:00"    15670    23.01    13.33    54.39  1007.33     3.84     1.52      275.50    30.20
     "2008-04-01 05:48:00"    15671    22.70    13.09    54.53  1007.30     3.78     2.13      288.80    19.96
     "2008-04-01 05:51:00"    15672    22.13    12.65    54.87  1007.29     2.31     1.33      289.80    16.74
     "2008-04-01 05:54:00"    15673    22.15    12.76    55.22  1007.21     3.74     1.88      288.20    27.51
     "2008-04-01 05:57:00"    15674    22.22    12.85    55.30  1007.13     3.57     1.68      287.60    25.60
     "2008-04-01 06:00:00"    15675    22.20    12.77    55.07  1007.05     3.23     1.54      293.10    25.31
     "2008-04-01 06:03:00"    15676    22.50    13.17    55.48  1007.06     2.43     1.53      283.60    31.88
     "2008-04-01 06:06:00"    15677    22.84    13.54    55.71  1007.19     3.59     2.19      289.10    19.50
     "2008-04-01 06:09:00"    15678    22.05    12.74    55.47  1007.30     3.61     2.11      288.40    19.42
     "2008-04-01 06:12:00"    15679    22.34    12.84    54.87  1007.40     4.23     2.04      286.10    31.32
     "2008-04-01 06:15:00"    15680    21.94    12.51    54.99  1007.54     3.84     2.52      300.10    13.81
     "2008-04-01 06:18:00"    15681    22.32    13.08    55.78  1007.55     3.76     2.52      297.00    16.61
     "2008-04-01 06:21:00"    15682    24.28    15.01    56.18  1007.55     4.84     2.95      294.40    18.28
     "2008-04-01 06:24:00"    15683    23.06    13.72    55.58  1007.72     3.92     1.81      286.20    41.23
     "2008-04-01 06:27:00"    15684    22.41    13.00    55.17  1007.98     5.02     2.01      283.70    25.62
     "2008-04-01 06:30:00"    15685    22.95    13.53    55.29  1008.23     5.16     2.76      286.80    20.22
     "2008-04-01 06:33:00"    15686    23.44    14.13    55.79  1008.26     4.57     2.57      289.10    24.75
     "2008-04-01 06:36:00"    15687    22.42    13.00    55.17  1008.25     4.31     2.34      286.40    31.35
     "2008-04-01 06:39:00"    15688    22.72    13.26    55.11  1008.31     4.06     2.40      286.10    24.96
     "2008-04-01 06:42:00"    15689    22.37    13.14    55.83  1008.36     4.82     3.25      296.40    16.15
     "2008-04-01 06:45:00"    15690    25.15    15.95    56.65  1008.42     4.86     3.06      296.20    18.06
     "2008-04-01 06:48:00"    15691    24.67    15.68    57.26  1008.50     3.63     2.42      308.60    11.60
     "2008-04-01 06:51:00"    15692    23.23    14.59    58.27  1008.52     5.43     3.33      302.70    10.51
     "2008-04-01 06:54:00"    15693    23.27    14.91    59.30  1008.60     4.12     2.45      302.80    12.95
     "2008-04-01 06:57:00"    15694    23.32    14.88    59.01  1008.69     4.39     2.86      297.60    16.02
     "2008-04-01 07:00:00"    15695    23.41    15.00    59.14  1008.78     3.39     2.39      307.00    15.21
     "2008-04-01 07:03:00"    15696    23.93    15.34    58.59  1008.80     5.29     3.04      303.20    15.85
     "2008-04-01 07:06:00"    15697    24.31    15.42    57.58  1008.81     5.57     3.38      303.40    22.73
     "2008-04-01 07:09:00"    15698    24.01    14.48    55.17  1008.77     6.76     3.93      298.00    16.44
     "2008-04-01 07:12:00"    15699    23.69    13.94    54.31  1008.79     7.68     4.34      300.90    23.58
     "2008-04-01 07:15:00"    15700    24.30    14.25    53.42  1008.75     6.68     4.63      304.60    15.65
     "2008-04-01 07:18:00"    15701    24.34    14.21    53.16  1008.66     7.62     5.18      304.20    12.53
     "2008-04-01 07:21:00"    15702    24.30    14.30    53.58  1008.62     7.78     4.64      306.40    15.89
     "2008-04-01 07:24:00"    15703    24.29    14.37    53.87  1008.56     6.61     4.17      302.20    12.13
     "2008-04-01 07:27:00"    15704    24.33    14.30    53.49  1008.63     6.92     4.16      300.40    26.20
     "2008-04-01 07:30:00"    15705    24.37    14.32    53.41  1008.86     5.27     3.00      284.50    27.57
     "2008-04-01 07:33:00"    15706    24.43    14.28    53.10  1009.01     4.43     2.33      278.80    29.81
     "2008-04-01 07:36:00"    15707    24.52    14.29    52.83  1009.07     6.25     2.95      288.90    21.91
     "2008-04-01 07:39:00"    15708    24.57    14.32    52.81  1009.01     6.10     3.57      301.80    16.92
     "2008-04-01 07:42:00"    15709    24.60    14.41    53.04  1009.08     5.12     2.69      298.70    21.02
     "2008-04-01 07:45:00"    15710    24.62    14.43    53.01  1009.14     3.74     2.43      295.00    20.32
     "2008-04-01 07:48:00"    15711    24.72    14.33    52.37  1009.36     4.06     2.48      263.70    28.12
     "2008-04-01 07:51:00"    15712    24.87    14.46    52.34  1009.69     4.02     2.14      254.20    37.27
     "2008-04-01 07:54:00"    15713    24.87    14.49    52.43  1009.14     5.88     3.69      319.10    14.20
     "2008-04-01 07:57:00"    15714    24.95    14.55    52.38  1009.20     4.90     2.50      282.10    33.38
     "2008-04-01 08:00:00"    15715    25.43    14.90    52.09  1009.43     3.88     1.78      257.10    23.33
     "2008-04-01 08:03:00"    15716    25.41    14.84    51.94  1009.21     4.02     2.29      294.30    24.35
     "2008-04-01 08:06:00"    15717    25.27    14.71    51.92  1009.14     4.76     3.30      300.20    17.55
     "2008-04-01 08:09:00"    15718    25.10    14.68    52.36  1009.25     4.02     1.49      288.50    35.61
     "2008-04-01 08:12:00"    15719    25.73    15.07    51.71  1009.38     3.29     1.43      259.80    29.00
     "2008-04-01 08:15:00"    15720    25.43    14.88    52.02  1009.47     2.25     0.81      238.80    29.21
     "2008-04-01 08:18:00"    15721    25.65    15.07    51.97  1009.70     3.82     1.93      212.50    21.96
     "2008-04-01 08:21:00"    15722    25.52    15.18    52.76  1009.86     3.39     1.88      202.20    15.76
     "2008-04-01 08:24:00"    15723    25.16    14.99    53.22  1009.88     2.90     1.71      206.20    14.10
     "2008-04-01 08:27:00"    15724    25.03    14.98    53.61  1009.84     2.90     1.43      241.90    30.16
     "2008-04-01 08:30:00"    15725    24.97    14.90    53.52  1009.82     1.14     0.48      241.20    31.03
     "2008-04-01 08:33:00"    15726    25.00    15.32    54.87  1010.03     3.00     1.52      199.50    11.48
     "2008-04-01 08:36:00"    15727    25.24    15.68    55.36  1010.25     3.12     1.80      212.30    24.70
     "2008-04-01 08:39:00"    15728    24.44    14.71    54.60  1010.13     2.88     1.73      285.50    27.85
     "2008-04-01 08:42:00"    15729    24.58    14.90    54.77  1009.83     3.37     2.37      311.40    19.96
     "2008-04-01 08:45:00"    15730    25.04    15.12    54.06  1009.79     3.78     2.10      261.40    29.63
     "2008-04-01 08:48:00"    15731    25.11    14.94    53.23  1009.90     3.90     1.46      260.60    40.77
     "2008-04-01 08:51:00"    15732    25.81    15.03    51.34  1009.84     6.76     2.94      293.80    26.48
     "2008-04-01 08:54:00"    15733    26.10    14.93    50.12  1009.79     5.08     3.20      302.40    13.77
     "2008-04-01 08:57:00"    15734    26.22    14.84    49.49  1009.87     4.55     2.43      286.20    24.55
     "2008-04-01 09:00:00"    15735    26.90    15.40    49.31  1010.11     3.69     1.94      250.60    47.60
     "2008-04-01 09:03:00"    15736    26.15    14.92    49.95  1010.63     4.78     2.87      204.10    15.69
     "2008-04-01 09:06:00"    15737    26.12    15.46    51.81  1010.72     4.16     1.98      206.50    24.45
     "2008-04-01 09:09:00"    15738    25.54    15.37    53.30  1010.71     2.71     1.78      196.10    17.80
     "2008-04-01 09:12:00"    15739    25.13    15.35    54.60  1010.87     4.21     2.57      198.50    18.86
     "2008-04-01 09:15:00"    15740    25.22    15.79    55.81  1010.92     4.68     2.65      200.10    14.24
     "2008-04-01 09:18:00"    15741    25.64    16.40    56.61  1011.05     4.08     2.35      207.70    18.62
     "2008-04-01 09:21:00"    15742    26.22    16.94    56.61  1011.08     4.17     2.15      204.30    23.16
     "2008-04-01 09:24:00"    15743    24.90    15.45    55.69  1011.10     3.76     1.87      197.40    22.74
     "2008-04-01 09:27:00"    15744    24.80    15.33    55.57  1011.13     4.25     2.50      209.40    16.29
     "2008-04-01 09:30:00"    15745    24.25    14.71    55.22  1011.07     3.33     1.90      216.30    21.91
     "2008-04-01 09:33:00"    15746    25.16    15.59    55.30  1011.03     2.92     1.58      222.30    25.85
     "2008-04-01 09:36:00"    15747    25.15    15.44    54.84  1010.94     3.57     2.22      221.60    15.71
     "2008-04-01 09:39:00"    15748    25.33    15.64    54.93  1011.00     2.47     1.58      214.30    20.04
